doi,title,relevant,tags
"10.1101/gad.380906","A novel role for Xist RNA in the formation of a repressive nuclear compartment into which genes are recruited when silenced","no",[]
"10.1016/j.cub.2021.06.076","Ovulation suppression protects against chromosomal abnormalities in mouse eggs at advanced maternal age","no",[]
"10.1101/gr.275809.121","The role of insulators and transcription in 3D chromatin organization of flies","no",[]
"10.3389/fcvm.2018.00186","Spatial Principles of Chromatin Architecture Associated With Organ-Specific Gene Regulation","yes",[]
"10.1186/s13059-024-03408-2","Drought-responsive dynamics of H3K9ac-marked 3D chromatin interactions are integrated by OsbZIP23-associated super-enhancer-like promoter regions in rice","no",[]
"10.1016/j.csbj.2018.02.003","Computational Methods for Assessing Chromatin Hierarchy","no",[]
"10.1002/bies.202400137","Permeable TAD boundaries and their impact on genome-associated functions","no",[]
"10.1016/j.molcel.2020.04.021","Of Dots and Stripes: The Morse Code of Micro-C Reveals the Ultrastructure of Transcriptional and Architectural Mammalian 3D Genome Organization","no",[]
"10.1038/s41587-024-02447-1","Droplet Hi-C enables scalable, single-cell profiling of chromatin architecture in heterogeneous tissues","no",[]
"10.1007/s13238-020-00794-8","Nuclear peripheral chromatin-lamin B1 interaction is required for global integrity of chromatin architecture and dynamics in human cells","no",[]
"10.1038/s41598-024-58016-8","Early screening of colorectal cancer using feature engineering with artificial intelligence-enhanced analysis of nanoscale chromatin modifications","no",[]
"10.1371/journal.pone.0202778","c-Myb regulates transcriptional activation of miR-143/145 in vascular smooth muscle cells","no",[]
"10.1038/s41467-021-26862-z","Neuron-specific chromosomal megadomain organization is adaptive to recent retrotransposon expansions","no",[]
"10.1016/j.jsb.2011.04.012","Validation of the orthogonal tilt reconstruction method with a biological test sample","no",[]
"10.1186/s12864-020-6580-6","Biased visibility in Hi-C datasets marks dynamically regulated condensed and decondensed chromatin states genome-wide","no",[]
"10.3390/genes9100501","Nuclear Integrity but Not Topology of Mouse Sperm Chromosome is Affected by Oxidative DNA Damage","no",[]
"10.1186/s12859-014-0391-1","SPoRE: a mathematical model to predict double strand breaks and axis protein sites in meiosis","no",[]
"10.1101/gr.185926.114","The inactive X chromosome is epigenetically unstable and transcriptionally labile in breast cancer","no",[]
"10.1038/s41467-023-41919-x","Rewiring of the promoter-enhancer interactome and regulatory landscape in glioblastoma orchestrates gene expression underlying neurogliomal synaptic communication","no",[]
"10.1016/j.semcdb.2018.07.005","The role of 3D genome organization in disease: From compartments to single nucleotides","no",[]
"10.1093/bioinformatics/btx664","Identification of copy number variations and translocations in cancer cells from Hi-C data","no",[]
"10.1038/s41467-023-35879-5","ChIATAC is an efficient strategy for multi-omics mapping of 3D epigenomes from low-cell inputs","no",[]
"10.1038/ncomms11231","4D Visualization of replication foci in mammalian cells corresponding to individual replicons","no",[]
"10.1038/s41467-021-27868-3","Canonical WNT signaling-dependent gating of <i>MYC</i> requires a noncanonical CTCF function at a distal binding site","no",[]
"10.1038/s41467-021-26574-4","Inner nuclear protein Matrin-3 coordinates cell differentiation by stabilizing chromatin architecture","no",[]
"10.5483/BMBRep.2024-0101","Nuclear structures and their emerging roles in cell differentiation and development","no",[]
"10.1073/pnas.1312951111","Spatial separation of Xist RNA and polycomb proteins revealed by superresolution microscopy","no",[]
"10.1371/journal.pgen.1007890","Genes encoding SATB2-interacting proteins in adult cerebral cortex contribute to human cognitive ability","no",[]
"10.1111/j.1601-5223.1992.tb00148.x","LOCATING THE ALIEN CHROMATIN SEGMENT IN COMMON WHEAT - AEGILOPS-LONGISSIMA MILDEW RESISTANT TRANSFERS","no",[]
"10.1016/j.stemcr.2017.05.024","Unique Organization of the Nuclear Envelope in the Post-natal Quiescent Neural Stem Cells","no",[]
"10.1038/s41598-019-39633-0","Allele specific chromatin signals, 3D interactions, and motif predictions for immune and B cell related diseases","no",[]
"10.1016/j.devcel.2013.12.015","A RING to Rule Them All: RING1 as Silencer and Activator","no",[]
"10.1126/sciadv.ade1085","CTCF, BEAF-32, and CP190 are not required for the establishment of TADs in early <i>Drosophila</i> embryos but have locus-specific roles","no",[]
"10.3390/biology10040338","Integration of Multiple Resolution Data in 3D Chromatin Reconstruction Using <i>ChromStruct</i>","yes",[]
"10.1186/s12859-015-0667-0","Inferring 3D chromatin structure using a multiscale approach based on quaternions","yes",[]
"10.3389/fbinf.2023.1287168","Complementing Hi-C information for 3D chromatin reconstruction by ChromStruct","no",[]
"10.1016/j.tig.2015.05.011","A matter of scale: how emerging technologies are redefining our view of chromosome architecture","no",[]
"10.1016/j.ejmech.2019.111715","A drug repurposing screening reveals a novel epigenetic activity of hydroxychloroquine","no",[]
"10.1093/jxb/eri313","A multifunctional bicupin serves as precursor for a chromosomal protein of <i>Pisum sativum</i> seeds","no",[]
"10.1016/j.celrep.2013.08.015","Heterochromatin Reorganization during Early Mouse Development Requires a Single-Stranded Noncoding Transcript","no",[]
"10.4081/ejh.2022.3409","Histochemistry for nucleic acid research: 60 years in the European Journal of Histochemistry","no",[]
"10.1016/j.trecan.2022.06.005","Single cell cancer epigenetics","no",[]
"10.1101/gr.253211.119","Redundant and specific roles of cohesin STAG subunits in chromatin looping and transcriptional control","no",[]
"10.1073/pnas.1910364117","Bayesian inference of chromatin structure ensembles from population-averaged contact data","yes",[]
"10.1371/journal.pcbi.1005292","Inferential Structure Determination of Chromosomes from Single-Cell Hi-C Data","yes",[]
"10.3390/genes13010007","3D Genome Organization: Causes and Consequences for DNA Damage and Repair","no",[]
"10.1101/gad.321943.118","WWP2 ubiquitylates RNA polymerase II for DNA-PK-dependent transcription arrest and repair at DNA breaks","no",[]
"10.1038/s41596-019-0269-9","Direct and simultaneous observation of transcription and chromosome architecture in single cells with Hi-M","no",[]
"10.1016/j.molcel.2019.01.011","Microscopy-Based Chromosome Conformation Capture Enables Simultaneous Visualization of Genome Organization and Transcription in Intact Organisms","no",[]
"10.3389/fgene.2021.780822","A Shift in Paradigms: Spatial Genomics Approaches to Reveal Single-Cell Principles of Genome Organization","no",[]
"10.1080/15592294.2018.1434391","Epigenetic mechanisms in health and disease: BCEC 2017","no",[]
"10.1111/jcmm.15742","Overview of the molecular determinants contributing to the expression of Psoriasis and Psoriatic Arthritis phenotypes","no",[]
"10.1093/nar/gkw070","Discovering hotspots in functional genomic data superposed on 3D chromatin configuration reconstructions","yes",[]
"10.1093/nar/gkab1233","cLoops2: a full-stack comprehensive analytical tool for chromatin interactions","no",[]
"10.1093/bioinformatics/btz651","Accurate loop calling for 3D genomic data with cLoops","no",[]
"10.1128/spectrum.03891-22","PfSET2 Is Involved in Genome Organization of <i>Var</i> Gene Family in Plasmodium falciparum","yes",[]
"10.1007/s13238-015-0135-7","Three-dimensional regulation of transcription","no",[]
"10.1186/s13059-021-02453-5","Chromatin interaction neural network (ChINN): a machine learning-based method for predicting chromatin interactions from DNA sequences","no",[]
"10.1016/j.jgg.2020.05.006","HPV-<i>CCDC106</i> integration alters local chromosome architecture and hijacks an enhancer by three-dimensional genome structure remodeling in cervical cancer","no",[]
"10.1093/bfgp/elz034","Genome anchoring to nuclear landmarks drives functional compartmentalization of the nuclear space","no",[]
"10.1242/jcs.261092","DAXX safeguards heterochromatin formation in embryonic stem cells","no",[]
"10.1080/19491034.2014.1003510","The role of lamin B1 for the maintenance of nuclear structure and function","no",[]
"10.1530/ERC-19-0348","Tales from topographic oceans: topologically associated domains and cancer","no",[]
"10.1038/s41467-017-02089-9","KSHV episomes reveal dynamic chromatin loop formation with domain-specific gene regulation","no",[]
"10.1128/jvi.00565-22","KSHV Topologically Associating Domains in Latent and Reactivated Viral Chromatin","yes",[]
"10.1210/endocr/bqaa039","Essential Role of Syntaxin-Binding Protein-1 in the Regulation of Glucagon-Like Peptide-1 Secretion","no",[]
"10.1186/s13072-024-00533-x","Analysis of long-range chromatin contacts, compartments and looping between mouse embryonic stem cells, lens epithelium and lens fibers","no",[]
"10.7554/eLife.76539","Cohesin-dependence of neuronal gene expression relates to chromatin loop length","no",[]
"10.1038/s41467-023-42274-7","Genome-wide analysis of the interplay between chromatin-associated RNA and 3D genome organization in human cells","no",[]
"10.1073/pnas.2008672117","Enhancer dependence of cell-type-specific gene expression increases with developmental age","no",[]
"10.1073/pnas.1720476115","Cryo-ET reveals the macromolecular reorganization of <i>S</i>. <i>pombe</i> mitotic chromosomes in vivo","no",[]
"10.1080/19491034.2023.2179766","Through the lens of phase separation: intrinsically unstructured protein and chromatin looping","no",[]
"10.1007/s00299-024-03322-8","Connecting high-resolution 3D chromatin maps with cell division and cell differentiation at the root apical meristem","no",[]
"10.1016/j.gde.2020.06.001","Editorial overview: Genome architecture and expression","no",[]
"10.1016/j.febslet.2015.07.012","Chromosome dynamics and folding in eukaryotes: Insights from live cell microscopy","no",[]
"10.1007/s10858-018-0213-2","A CON-based NMR assignment strategy for pro-rich intrinsically disordered proteins with low signal dispersion: the C-terminal domain of histone H1.0 as a case study","no",[]
"10.1023/A:1026389829741","Isolation and characterization of a cDNA encoding a putative high mobility group (HMG) -: box protein from stored mRNA in resting cysts of the ciliate <i>Oxytricha</i> (<i>Sterkiella</i>) <i>nova</i> -: Ciliate macronuclear gene encoding a putative HMG-box protein","no",[]
"10.1023/A:1009255516850","Molecular cytogenetic characterization of Thinopyrum and wheat - Thinopyrum translocated chromosomes in a wheat Thinopyrum amphiploid","no",[]
"","Three-Dimensional Confocal Analysis of Chromosome Positioning Coupled with Immunofluorescence in Mouse Sperm Nuclei","no",[]
"10.1016/0248-4900(88)90118-9","3-DIMENSIONAL ULTRASTRUCTURE AND QUANTITATIVE-ANALYSIS OF THE HUMAN SERTOLI-CELL NUCLEOLUS","no",[]
"","Spatiotemporal Fluorescence Correlation Spectroscopy of Inert Tracers: A Journey Within Cells, One Molecule at a Time","no",[]
"10.1096/fj.14-250456","Loss of lamin B1 results in prolongation of S phase and decondensation of chromosome territories","no",[]
"10.1016/j.devcel.2008.03.020","Brushed aside and silenced","no",[]
"10.1002/wsbm.1480","Liver gene regulatory networks: Contributing factors to nonalcoholic fatty liver disease","no",[]
"10.1021/ci900427b","Pharmacophore Screening of the Protein Data Bank for Specific Binding Site Chemistry","no",[]
"10.1016/j.biochi.2012.05.025","The PWAPA cassette: Intimate association of a PHD-like finger and a winged-helix domain in proteins included in histone-modifying complexes","no",[]
"10.1126/scisignal.abk2552","Atypical CXCL12 signaling enhances neutrophil migration by modulating nuclear deformability","no",[]
"10.1038/s41586-020-2249-1","RIC-seq for global in situ profiling of RNA-RNA spatial interactions","no",[]
"10.2174/157340611794859343","Identification of Proteins Interacting with Human SP110 During the Process of Viral Infections","no",[]
"10.1158/1538-7445.PRCA2023-A054","Accurate prediction of cohesin-mediated 3D genome organization using 2D chromatin features","no",[]
"10.1007/s00438-023-02089-z","Super enhancer loci of EGFR regulate EGFR variant 8 through enhancer RNA and strongly associate with survival in HNSCCs","no",[]
"","Allele specific chromatin signals, 3D interactions, and refined motif predictions for immune and B cell related diseases","no",[]
"","Practical Analysis of Genome Contact Interaction Experiments","no",[]
"10.1016/j.canlet.2024.216809","Three-dimensional chromatin analysis reveals Sp1 as a mediator to program and reprogram HPV-host epigenetic architecture in cervical cancer","no",[]
